LSOA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E01004404,5.17408,2.00000,6.98361,3.59355
E01004405,19.42010,4.00000,26.28230,12.22030
E01004406,27.69190,6a,37.82730,17.57230
E01004407,9.34314,2.00000,11.95240,4.86038
E01004408,13.09560,3.00000,16.57210,4.51223
E01004409,22.06240,5.00000,32.57460,8.71931
E01004410,11.51970,3.00000,19.17490,4.81115
E01004411,32.45400,6a,38.26450,27.36240
E01004412,19.37020,4.00000,29.42330,9.21068
E01004413,5.41724,2.00000,8.44269,0.00000
E01004414,7.94710,2.00000,12.97780,3.72566
E01004415,4.49868,1b,9.85631,0.00000
E01004416,3.92694,1b,9.48978,0.00000
E01004417,7.43910,2.00000,14.02810,0.00000
E01004418,7.82563,2.00000,10.43420,0.00000
E01004419,7.71110,2.00000,12.63780,0.00000
E01004420,20.78970,5.00000,26.23430,16.56290
E01004421,11.17750,3.00000,18.31090,7.93106
E01004422,4.31176,1b,11.38870,0.00000
E01004423,13.07840,3.00000,21.06210,6.31494
E01004424,8.54240,2.00000,13.88250,3.62242
E01004425,9.56044,2.00000,13.49410,5.93488
E01004426,8.41691,2.00000,11.00440,4.69416
E01004427,4.97309,1b,12.11090,0.00000
E01004428,4.58703,1b,8.53636,0.00000
E01004429,5.34133,2.00000,22.02130,0.00000
E01004430,15.16830,4.00000,27.26060,1.93672
E01004432,9.69303,2.00000,17.75370,2.23338
E01004434,3.73113,1b,9.76416,0.00000
E01004435,11.71870,3.00000,23.33940,6.46109
E01004436,17.98110,4.00000,27.16000,3.46530
E01004437,22.09630,5.00000,28.39940,16.53140
E01004438,23.29820,5.00000,34.27620,7.61953
E01004439,20.65520,5.00000,29.40780,10.26850
E01004440,25.91340,6a,34.75980,17.24800
E01004441,22.30050,5.00000,30.61950,15.34650
E01004442,14.76910,3.00000,21.68310,4.19383
E01004443,31.53230,6a,44.05050,12.65990
E01004444,17.66740,4.00000,30.65390,9.25049
E01004445,16.65790,4.00000,23.00270,2.64048
E01004446,12.59150,3.00000,16.12840,9.06229
E01004447,16.18540,4.00000,22.45760,2.87052
E01004448,4.27719,1b,11.89580,0.00000
E01004449,4.72708,1b,10.79940,0.00000
E01004450,2.76542,1b,8.04073,0.00000
E01004451,3.82280,1b,11.47240,0.00000
E01004452,8.98181,2.00000,13.95450,2.50645
E01004453,3.34808,1b,7.87354,0.00000
E01004454,7.48551,2.00000,12.67210,2.27122
E01004455,8.81325,2.00000,13.50610,2.97959
E01004456,2.38199,1a,8.05375,0.00000
E01004457,8.10185,2.00000,16.50630,3.73811
E01004458,9.88024,2.00000,14.21900,5.86665
E01004459,5.33983,2.00000,11.51490,2.78119
E01004460,11.84870,3.00000,17.89750,7.61345
E01004461,14.39950,3.00000,21.77410,6.78976
E01004462,12.75200,3.00000,20.08130,6.19608
E01004463,6.27086,2.00000,10.99440,3.40984
E01004464,10.48030,3.00000,12.64440,7.75982
E01004465,14.70050,3.00000,18.55580,7.99992
E01004466,10.38480,3.00000,15.88720,2.83694
E01004467,14.88050,3.00000,20.56750,8.46488
E01004468,4.49017,1b,13.11910,0.00000
E01004469,7.57519,2.00000,11.02520,3.24690
E01004470,11.07590,3.00000,12.40570,9.34518
E01004471,9.51262,2.00000,11.35600,6.99213
E01004472,20.74030,5.00000,25.35740,12.39910
E01004473,24.19240,5.00000,27.58430,21.80370
E01004474,29.08970,6a,35.39460,25.33870
E01004475,24.93170,5.00000,30.22360,19.93450
E01004476,18.75390,4.00000,28.58700,13.79250
E01004477,9.35808,2.00000,16.44390,2.09592
E01004478,4.45571,1b,7.80787,2.58596
E01004479,12.31930,3.00000,23.46030,3.47616
E01004480,19.39930,4.00000,28.60180,13.77600
E01004481,22.85860,5.00000,31.20870,17.76440
E01004482,13.34160,3.00000,18.64950,4.06563
E01004483,6.24734,2.00000,26.55960,0.00000
E01004484,13.02660,3.00000,28.80700,0.00000
E01004485,24.80530,5.00000,29.76280,20.51340
E01004486,4.88674,1b,17.77690,1.65587
E01004487,12.93930,3.00000,23.69740,1.94305
E01004488,19.25780,4.00000,27.91590,10.29230
E01004489,10.88040,3.00000,17.83220,4.11341
E01004490,15.65940,4.00000,20.90310,7.16859
E01004491,6.74427,2.00000,16.93610,2.54782
E01004492,8.64266,2.00000,20.90310,0.00000
E01004493,14.17120,3.00000,19.95390,4.67444
E01004494,11.35180,3.00000,20.21850,6.43469
E01004495,17.99790,4.00000,20.24380,14.78140
E01004496,21.01310,5.00000,23.49750,19.20650
E01004497,15.21900,4.00000,18.94150,2.32865
E01004498,20.21810,5.00000,21.55090,18.67660
E01004499,13.06660,3.00000,19.12650,7.42951
E01004500,22.30700,5.00000,32.46820,15.79710
E01004501,16.84420,4.00000,27.84620,8.39327
E01004502,8.41914,2.00000,13.16290,4.58551
E01004503,9.28372,2.00000,16.57240,2.53167
E01004504,6.65436,2.00000,10.51210,2.62436
E01004505,12.67390,3.00000,22.71530,5.63801
E01004506,26.17980,6a,40.43490,11.61130
E01004507,21.22980,5.00000,29.90590,15.92410
E01004508,65.37320,6b,76.81070,56.82120
E01004509,20.30220,5.00000,28.55620,11.60700
E01004510,28.65280,6a,61.24580,9.23523
E01004511,16.40340,4.00000,22.91280,9.14686
E01004512,11.55590,3.00000,22.47220,4.17930
E01004513,11.29590,3.00000,22.16380,0.00000
E01004514,23.40070,5.00000,30.16670,13.90270
E01004515,46.40960,6b,64.54750,10.39930
E01004516,4.56366,1b,6.47452,2.02083
E01004517,10.91060,3.00000,20.90810,5.49936
E01004518,7.33567,2.00000,15.75640,5.38195
E01004519,13.91560,3.00000,19.82490,5.47750
E01004520,9.27835,2.00000,15.52940,4.73469
E01004521,6.99700,2.00000,13.43290,5.03179
E01004522,7.78763,2.00000,8.81735,6.00049
E01004523,5.71449,2.00000,8.39999,2.43247
E01004524,8.76703,2.00000,10.71580,6.45739
E01004525,34.28240,6a,45.90120,28.27260
E01004526,30.66800,6a,36.79320,24.61060
E01004527,26.67890,6a,34.02860,19.72250
E01004528,18.08320,4.00000,34.47410,3.04890
E01004529,22.40670,5.00000,26.76650,16.25490
E01004530,22.10330,5.00000,28.00380,13.17400
E01004531,16.01310,4.00000,27.51150,10.58490
E01004532,3.44266,1b,7.27625,2.32464
E01004533,11.89040,3.00000,22.51250,2.26488
E01004534,33.30690,6a,66.56930,2.13320
E01004535,60.81920,6b,64.85820,58.15880
E01004536,69.97100,6b,87.29020,8.08620
E01004537,58.47020,6b,87.41040,6.45023
E01004538,17.39060,4.00000,56.46090,7.49671
E01004539,7.90831,2.00000,17.24720,2.47566
E01004540,9.46682,2.00000,13.70690,0.00000
E01004541,54.93330,6b,74.30690,8.57659
E01004542,18.86090,4.00000,24.68490,12.63420
E01004543,18.23740,4.00000,23.70590,12.22110
E01004544,26.04420,6a,29.74670,23.07920
E01004545,30.23270,6a,38.53290,16.62280
E01004546,23.46330,5.00000,25.71810,22.61640
E01004547,18.70980,4.00000,25.12630,12.71820
E01004548,23.92270,5.00000,29.41710,15.60760
E01004549,15.96680,4.00000,24.79780,10.41710
E01004550,19.00340,4.00000,29.01450,12.25140
E01004551,80.01650,6b,92.31960,68.58330
E01004552,70.78440,6b,78.62790,57.49590
E01004553,56.07270,6b,72.87440,2.08348
E01004554,16.79950,4.00000,60.45780,0.00000
E01004555,6.42138,2.00000,10.32360,4.24959
E01004556,25.53570,6a,54.35750,5.88579
E01004557,22.39370,5.00000,57.04440,3.19781
E01004558,5.91175,2.00000,13.21570,0.00000
E01004559,9.93922,2.00000,15.11010,3.79882
E01004560,6.67686,2.00000,23.07730,0.00000
E01004562,12.25790,3.00000,48.50650,0.00000
E01004563,15.81120,4.00000,26.04480,2.33105
E01004564,15.84830,4.00000,27.19780,2.28665
E01004565,17.98220,4.00000,25.19160,15.83080
E01004566,23.17050,5.00000,27.59950,19.66290
E01004567,5.71263,2.00000,18.84250,2.06118
E01004568,6.27377,2.00000,11.35020,0.00000
E01004569,9.73148,2.00000,14.24630,4.57574
E01004570,9.87565,2.00000,12.10290,6.56711
E01004571,10.06120,3.00000,13.05750,5.67689
E01004572,7.32364,2.00000,18.13980,0.00000
E01004573,3.67013,1b,9.11505,0.00000
E01004574,4.84142,1b,8.80392,0.00000
E01004575,5.35350,2.00000,17.51040,0.00000
E01004576,1.03424,1a,4.84209,0.00000
E01004577,11.82970,3.00000,15.23480,8.75877
E01004579,10.04090,3.00000,12.87500,7.34133
E01004580,35.84800,6a,65.77660,7.87439
E01004581,7.53358,2.00000,10.48200,3.55988
E01004582,9.28919,2.00000,12.07200,7.25470
E01004583,11.19260,3.00000,14.59110,8.00541
E01004584,8.64758,2.00000,12.02580,5.49422
E01004585,54.16200,6b,74.83190,7.09819
E01004586,58.53040,6b,72.18500,53.00480
E01004587,11.89720,3.00000,14.65830,7.90812
E01004588,71.35310,6b,83.80790,54.01080
E01004589,24.40170,5.00000,57.45810,9.45626
E01004590,7.74313,2.00000,17.23870,1.77946
E01004591,13.66580,3.00000,18.54620,9.82276
E01004592,11.56520,3.00000,51.95920,2.54880
E01004593,8.33756,2.00000,11.57580,4.50272
E01004594,11.31830,3.00000,13.72330,8.61497
E01004595,7.91740,2.00000,15.38140,2.50342
E01004596,11.52880,3.00000,14.68870,9.67862
E01004597,7.43252,2.00000,14.91820,2.86430
E01004598,17.82990,4.00000,21.77460,13.44060
E01004599,7.76611,2.00000,10.60830,6.67055
E01004600,19.98310,4.00000,30.08370,12.51830
E01004601,10.52630,3.00000,19.35950,4.32931
E01004602,29.10400,6a,34.81200,18.95660
E01004604,6.57518,2.00000,12.01110,0.00000
E01004605,6.04081,2.00000,8.30157,4.40606
E01004606,13.77660,3.00000,30.90140,5.47922
E01004607,18.68340,4.00000,25.20970,12.09400
E01004608,30.82160,6a,36.24060,23.54640
E01004609,32.77990,6a,41.64740,22.06760
E01004610,13.98110,3.00000,27.27220,0.00000
E01004611,14.32910,3.00000,19.24900,4.09471
E01004612,17.93330,4.00000,27.27150,11.81340
E01004613,25.52240,6a,33.84880,12.37320
E01004614,20.74100,5.00000,31.92770,13.04000
E01004615,11.90660,3.00000,19.12680,5.82386
E01004616,31.18810,6a,39.59580,19.66500
E01004617,14.51090,3.00000,36.40600,0.00000
E01004618,15.37820,4.00000,20.82150,10.32420
E01004619,5.13420,2.00000,16.02960,0.00000
E01004620,4.91633,1b,9.79036,2.12327
E01004621,12.75010,3.00000,58.13900,0.00000
E01004622,3.16192,1b,4.63045,0.00000
E01004623,11.91910,3.00000,18.37050,3.39501
E01004624,9.31174,2.00000,21.58230,0.00000
E01004625,3.97119,1b,15.35290,1.90984
E01004626,6.00695,2.00000,20.04680,0.00000
E01004627,16.29640,4.00000,27.70240,10.86880
E01004628,5.31662,2.00000,10.48890,0.00000
E01004629,9.32165,2.00000,13.54590,4.01927
E01004630,8.87223,2.00000,10.53620,7.50941
E01004631,8.34233,2.00000,13.36670,4.70185
E01004632,9.61406,2.00000,12.02420,4.26191
E01004633,9.56900,2.00000,10.48390,7.97073
E01004634,5.70922,2.00000,8.81618,2.59302
E01004635,9.45485,2.00000,11.60260,5.08524
E01004636,4.89500,1b,8.92038,2.78384
E01004637,6.43003,2.00000,9.80547,3.63287
E01004638,3.91931,1b,16.28050,0.00000
E01004639,4.88593,1b,10.84060,0.00000
E01004640,8.41123,2.00000,11.81430,3.92681
E01004641,11.33520,3.00000,16.07970,3.79684
E01004642,4.81162,1b,8.92799,2.80590
E01004643,11.11440,3.00000,22.79970,5.32281
E01004644,6.22767,2.00000,11.68500,2.71321
E01004645,6.09325,2.00000,12.53190,1.34203
E01004646,17.31590,4.00000,24.11690,8.13080
E01004647,14.80050,3.00000,26.67360,4.78487
E01004648,18.60080,4.00000,25.48150,12.86420
E01004649,21.65550,5.00000,24.95160,14.23610
E01004650,21.50860,5.00000,24.91290,17.74180
E01004651,22.43320,5.00000,26.68210,17.47260
E01004652,46.81120,6b,50.85860,43.95470
E01004653,22.05530,5.00000,35.05190,14.51170
E01004654,26.14610,6a,34.30690,14.10880
E01004656,32.97170,6a,43.77410,20.23010
E01004657,65.46480,6b,78.17060,57.58150
E01004658,60.58460,6b,66.37220,54.12730
E01004659,51.73120,6b,60.37690,42.14180
E01004660,67.55430,6b,75.85970,57.39820
E01004661,67.45320,6b,76.49860,53.67590
E01004662,64.32990,6b,70.20210,60.53870
E01004663,62.84320,6b,76.77140,45.48310
E01004665,9.84175,2.00000,11.66260,8.71164
E01004666,57.52410,6b,72.77640,30.96950
E01004667,46.02390,6b,58.94500,22.89240
E01004668,12.08730,3.00000,16.54430,9.79457
E01004669,11.92240,3.00000,19.00170,9.60272
E01004670,22.77220,5.00000,46.29670,13.57950
E01004674,21.59260,5.00000,25.54870,19.80980
E01004675,21.77430,5.00000,26.13760,15.09220
E01004676,19.94670,4.00000,24.42500,13.32250
E01004677,20.77890,5.00000,21.56720,19.94310
E01004678,23.15400,5.00000,25.48510,20.39270
E01004679,20.82970,5.00000,24.67220,17.95920
E01004680,52.28430,6b,66.87470,41.83440
E01004681,48.29250,6b,60.23020,30.49850
E01004682,58.46050,6b,66.11820,53.02620
E01004683,51.91450,6b,55.98610,44.57220
E01004684,59.61860,6b,65.55340,50.59120
E01004686,52.76420,6b,57.31420,50.45970
E01004687,56.13550,6b,76.93550,30.23110
E01004688,17.07520,4.00000,40.56180,0.00000
E01004689,21.65170,5.00000,66.06480,0.00000
E01004690,79.54590,6b,105.57800,42.91610
E01004691,36.67980,6a,96.16070,19.75790
E01004692,19.09120,4.00000,31.14020,8.28560
E01004693,32.35280,6a,34.50320,29.89000
E01004694,42.60500,6b,51.82160,34.17470
E01004695,28.80420,6a,32.54930,21.06860
E01004696,35.88080,6a,49.31970,14.81420
E01004697,46.77100,6b,51.75700,40.01420
E01004698,32.01540,6a,41.68050,20.90680
E01004699,36.66630,6a,45.99430,29.54160
E01004700,43.65580,6b,48.83940,40.11510
E01004701,20.35090,5.00000,23.41530,18.15390
E01004702,35.20740,6a,54.57690,21.02450
E01004703,29.34160,6a,38.62580,19.72600
E01004705,21.32130,5.00000,27.92890,17.84720
E01004706,16.19100,4.00000,25.04570,11.20730
E01004707,16.00300,4.00000,21.00790,11.47850
E01004708,20.48720,5.00000,28.78580,15.95700
E01004709,20.27990,5.00000,25.67800,16.76530
E01004710,24.34610,5.00000,32.25390,17.20760
E01004711,19.85540,4.00000,26.09650,13.35560
E01004712,63.34690,6b,76.26830,50.23520
E01004713,50.04150,6b,66.50640,37.90110
E01004714,63.54650,6b,79.41360,42.29710
E01004715,52.75330,6b,66.36450,42.69430
E01004716,47.69870,6b,60.44480,33.39540
E01004717,53.74800,6b,61.48040,47.71290
E01004718,20.43290,5.00000,23.68600,14.34680
E01004719,16.61430,4.00000,20.72230,11.18760
E01004720,19.31850,4.00000,27.94200,11.31080
E01004721,15.39640,4.00000,20.15510,8.17659
E01004722,18.95700,4.00000,23.52850,15.56870
E01004723,21.62520,5.00000,27.35300,15.56860
E01004724,14.76400,3.00000,21.14940,11.25770
E01004725,16.85800,4.00000,28.96710,4.61083
E01004726,20.43040,5.00000,27.12170,12.42270
E01004727,18.39460,4.00000,76.15710,0.00000
E01004728,22.91040,5.00000,29.45620,18.08240
E01004729,19.98140,4.00000,22.69000,17.72250
E01004730,2.84279,1b,13.23690,0.00000
E01004731,58.05020,6b,104.27000,11.90330
E01004732,44.02770,6b,61.16320,26.56020
E01004733,43.39120,6b,96.33090,22.77640
E01004734,97.90240,6b,114.39000,68.27800
E01004735,94.22080,6b,133.91300,57.43080
E01004736,62.28720,6b,106.31300,12.24510
E01004737,34.27110,6a,43.80540,19.41080
E01004738,22.37830,5.00000,35.55250,17.32840
E01004739,12.13850,3.00000,16.03300,10.35000
E01004740,61.17230,6b,66.02280,58.12950
E01004741,48.64760,6b,73.04000,28.05720
E01004742,44.39350,6b,58.45780,18.36940
E01004743,21.76220,5.00000,28.86030,14.89480
E01004744,62.92100,6b,81.91780,53.96420
E01004745,27.49920,6a,41.45770,10.60910
E01004746,23.07410,5.00000,26.39590,18.58490
E01004747,54.07430,6b,79.61040,23.23480
E01004748,78.44790,6b,94.62760,69.33990
E01004749,66.92550,6b,88.95370,52.80260
E01004750,80.60970,6b,116.02200,47.21600
E01004751,57.49680,6b,79.07060,48.77370
E01004752,22.26230,5.00000,48.05130,12.42130
E01004753,30.21240,6a,49.22210,11.30990
E01004754,18.42260,4.00000,22.47030,13.74280
E01004755,19.79250,4.00000,24.60030,13.38190
E01004756,18.78550,4.00000,22.23720,17.27510
E01004757,26.65010,6a,38.13620,13.08110
E01004760,16.56690,4.00000,19.43760,14.00160
E01004761,53.22040,6b,65.91100,41.59730
E01004762,55.36450,6b,76.29790,40.35880
E01004763,73.91840,6b,93.74420,51.14920
E01004765,67.25840,6b,87.14820,53.21330
E01032512,16.12170,4.00000,21.60140,8.73656
E01032513,20.52690,5.00000,27.00110,17.72970
E01032562,5.47998,2.00000,7.43939,1.51289
E01032563,5.14985,2.00000,10.08220,0.00000
E01032564,5.77311,2.00000,8.06124,4.70513
E01032565,4.63559,1b,6.68395,1.75603
E01032566,4.82311,1b,11.45140,0.00000
E01032567,4.85676,1b,8.50951,0.00000
E01032568,12.10810,3.00000,22.54650,2.97323
E01032569,7.53010,2.00000,12.51190,1.89023
E01032570,3.54951,1b,6.37462,0.00000
E01032572,16.64460,4.00000,21.88970,7.86124
E01032573,19.02410,4.00000,23.18920,14.47530
E01032574,10.66910,3.00000,21.67880,4.18061
E01032575,15.66370,4.00000,20.76280,6.21655
E01032576,3.05816,1b,12.76530,0.00000
E01032577,2.41789,1a,9.35650,0.00000
E01032579,21.91670,5.00000,34.76100,4.84994
E01032580,9.26587,2.00000,14.79640,6.36333
E01032581,9.07320,2.00000,15.70420,3.62552
E01032582,117.04100,6b,142.93100,89.63150
E01032583,100.92600,6b,116.85700,71.03610
E01032584,121.88700,6b,131.34200,110.68100
E01032623,2.86242,1b,8.82080,0.00000
E01032637,25.38490,6a,62.46250,11.53450
E01032638,9.37779,2.00000,10.73960,6.69265
E01032639,57.97690,6b,72.15930,45.77710
E01032640,25.03810,6a,61.26350,12.23060
E01032646,51.01270,6b,72.41280,8.75334
E01032719,65.75500,6b,76.31960,53.63300
E01032720,58.59980,6b,88.93550,31.95910
E01032722,45.00020,6b,70.70070,14.53200
E01032739,111.47900,6b,188.32300,46.77700
E01032740,61.60670,6b,84.52490,30.76460
E01032741,28.62400,6a,47.53700,0.00000
E01032742,12.86050,3.00000,39.71660,0.00000
E01032743,7.99120,2.00000,9.55566,6.75572
E01032744,10.37810,3.00000,14.10120,7.45300
E01032764,9.98092,2.00000,28.35200,3.26821
E01032765,12.33400,3.00000,16.27650,7.81649
E01032766,33.56140,6a,48.25960,11.93520
E01032767,45.65790,6b,53.60030,38.70160
E01032768,19.24190,4.00000,22.00890,12.49710
E01032769,24.01790,5.00000,28.90710,18.38630
E01032770,5.65052,2.00000,6.38414,4.96391
E01032771,21.90570,5.00000,36.83800,7.24248
E01032772,9.06069,2.00000,14.13210,4.50052
E01032773,7.99344,2.00000,10.77010,4.59278
E01032774,7.48924,2.00000,14.40870,3.59805
E01032775,6.65390,2.00000,7.90501,6.02734
E01032776,13.62770,3.00000,18.40860,8.06288
E01032777,13.95390,3.00000,19.75400,9.79510
E01032778,10.34720,3.00000,28.84590,0.00000
E01032779,15.46610,4.00000,15.46610,15.46610
E01032780,16.77800,4.00000,25.96270,9.54195
E01032781,13.07100,3.00000,18.37950,6.63218
E01032782,18.92230,4.00000,26.48810,10.28770
E01032783,8.49140,2.00000,11.51450,5.79619
E01032784,16.36000,4.00000,28.42660,5.67778
E01032785,5.97423,2.00000,21.37510,0.00000
E01032786,15.92780,4.00000,28.29670,6.53688
E01032787,35.36980,6a,42.33770,31.26660
E01032788,13.47370,3.00000,15.42590,8.50735
E01032789,12.70260,3.00000,13.47620,11.56440
E01032790,11.30180,3.00000,12.95500,8.95612
E01032803,59.56840,6b,61.88080,57.67540
E01032805,26.64190,6a,37.78280,12.67320
E01032834,11.07250,3.00000,12.86390,9.75874
E01033000,12.71140,3.00000,16.81510,7.95955
E01033030,16.78380,4.00000,18.79950,12.16530
E01033081,12.44590,3.00000,17.50170,0.00000
E01033082,8.13863,2.00000,17.80580,0.00000
E01033083,33.19480,6a,42.70110,21.72880
E01033084,30.13330,6a,37.18030,22.87890
E01033085,12.27110,3.00000,22.02730,8.36648
E01033086,6.48765,2.00000,11.21050,0.00000
E01033093,13.51870,3.00000,40.62600,3.86034
E01033098,17.23600,4.00000,26.32210,0.00000
E01033099,23.32490,5.00000,55.70920,9.21714
E01033100,25.57110,6a,29.09530,21.23660
E01033101,13.05900,3.00000,17.03690,7.44075
E01033132,11.82550,3.00000,24.59050,2.30008
E01033133,20.44640,5.00000,56.96800,7.60908
E01033135,18.12490,4.00000,20.35710,11.87800
E01033146,4.52840,1b,6.72153,2.29773
E01033148,1.95646,1a,5.23359,0.00000
E01033150,4.59153,1b,8.27948,3.19470
E01033151,1.50806,1a,11.51440,0.00000
E01033153,15.78160,4.00000,26.77220,4.92291
E01033207,35.15910,6a,47.21760,12.06550
E01033208,48.37080,6b,51.48490,42.52160
E01033320,6.62003,2.00000,11.58960,2.78180
E01033322,11.15300,3.00000,12.78080,3.05634
E01033324,20.20580,5.00000,29.56680,9.00906
E01033325,22.76930,5.00000,29.40010,16.00690
E01033327,39.03210,6a,61.60680,21.26210
E01033341,32.81470,6a,48.34630,22.60830
E01033424,16.11430,4.00000,25.75120,4.53463
E01033455,23.82020,5.00000,26.72150,21.19820
E01033456,8.33300,2.00000,15.97840,0.00000
E01033457,19.72640,4.00000,25.65390,13.51220
E01033463,4.51798,1b,10.65730,0.00000
E01033464,6.43984,2.00000,8.99929,2.26987
E01033485,24.19740,5.00000,28.77940,20.78190
E01033486,33.40220,6a,37.08870,29.60050
E01033487,24.16040,5.00000,27.11450,19.59690
E01033488,31.61480,6a,44.12430,27.29360
E01033489,34.41690,6a,42.56110,30.56740
E01033490,39.44010,6a,51.98480,30.51340
E01033491,30.85990,6a,40.94300,17.03730
E01033492,25.00550,6a,35.37870,16.50160
E01033493,26.21620,6a,33.67260,19.33630
E01033494,27.86000,6a,38.78500,22.79760
E01033568,19.00620,4.00000,32.67420,5.91153
E01033569,24.60090,5.00000,35.60220,7.44472
E01033570,2.85796,1b,6.28977,0.00000
E01033571,5.87337,2.00000,16.17660,0.00000
E01033572,4.68651,1b,17.71750,1.68355
E01033573,10.41360,3.00000,14.35850,6.82118
E01033574,6.69114,2.00000,9.14703,3.58612
E01033575,7.75490,2.00000,10.95300,3.47410
E01033576,9.97806,2.00000,36.49870,0.00000
E01033577,6.56145,2.00000,11.47610,3.20727
